Date,Plant,MachineID,MachineType,Shift,Operator,ProductionUnits,DowntimeHours,Defects,MaintenanceEvent,PlannedProduction,UtilizationRate,DefectRate,PlantProductionCapacity,MachineAge,MachineAgeGroup,YearMonth,ProductionEfficiency,DowntimeImpact,DowntimeImpactUnits
2025-01-23,Plant C,M12,Cutting,Night,Sami,176,1.4,6,No,225,0.825,0.03409090909090909,3000,9,Old,2025-01,0.7822222222222223,0.21777777777777774,49
2025-01-23,Plant C,M13,Assembly,Night,Jack,176,1.1,6,No,210,0.8625,0.03409090909090909,3000,5,Mid-life,2025-01,0.8380952380952381,0.16190476190476188,34
2025-01-23,Plant C,M14,Assembly,Night,Mila,165,1.2,5,No,204,0.85,0.030303030303030304,3000,3,New,2025-01,0.8088235294117647,0.19117647058823528,39
2025-01-24,Plant B,M09,Packaging,Morning,Emma,317,0.5,5,No,341,0.9375,0.015772870662460567,4200,8,Mid-life,2025-01,0.9296187683284457,0.0703812316715543,24
2025-01-24,Plant B,M10,Packaging,Morning,Ava,315,0.9,4,No,351,0.8875,0.012698412698412698,4200,6,Mid-life,2025-01,0.8974358974358975,0.10256410256410253,36
2025-01-24,Plant C,M11,Cutting,Morning,Zoe,241,0.8,3,No,270,0.9,0.012448132780082987,3000,2,New,2025-01,0.8925925925925926,0.1074074074074074,29
2025-01-24,Plant C,M12,Cutting,Morning,Nina,236,0.7,3,No,257,0.9125,0.012711864406779662,3000,9,Old,2025-01,0.9182879377431906,0.08171206225680938,21
2025-01-24,Plant C,M13,Assembly,Afternoon,Owen,202,1.0,4,No,236,0.875,0.019801980198019802,3000,5,Mid-life,2025-01,0.8559322033898306,0.14406779661016944,34
2025-01-24,Plant C,M14,Assembly,Afternoon,Aria,178,1.3,4,No,216,0.8375,0.02247191011235955,3000,3,New,2025-01,0.8240740740740741,0.17592592592592593,38
2025-01-24,Plant C,M15,Packaging,Afternoon,Mila,227,1.2,5,No,279,0.85,0.022026431718061675,3000,10,Old,2025-01,0.8136200716845878,0.18637992831541217,52
2025-01-24,Plant A,M01,Cutting,Night,Noah,255,1.0,7,No,311,0.875,0.027450980392156862,6000,3,New,2025-01,0.819935691318328,0.180064308681672,56
2025-01-24,Plant A,M02,Cutting,Night,Chloe,257,0.8,7,No,296,0.9,0.027237354085603113,6000,4,New,2025-01,0.8682432432432432,0.1317567567567568,39
2025-01-27,Plant C,M13,Assembly,Morning,Leo,222,0.6,3,No,241,0.925,0.013513513513513514,3000,5,Mid-life,2025-01,0.921161825726141,0.07883817427385897,19
2025-01-27,Plant C,M14,Assembly,Morning,Zoe,213,0.9,3,No,243,0.8875,0.014084507042253521,3000,3,New,2025-01,0.8765432098765432,0.12345679012345678,30
2025-01-27,Plant C,M15,Packaging,Morning,Nina,268,1.0,4,No,306,0.875,0.014925373134328358,3000,10,Old,2025-01,0.8758169934640523,0.12418300653594772,38
2025-01-27,Plant A,M01,Cutting,Morning,Liam,332,0.5,5,No,356,0.9375,0.015060240963855422,6000,3,New,2025-01,0.9325842696629213,0.0674157303370787,24
2025-01-27,Plant A,M02,Cutting,Afternoon,Ethan,274,0.9,5,No,317,0.8875,0.01824817518248175,6000,4,New,2025-01,0.8643533123028391,0.13564668769716093,43
2025-01-27,Plant A,M03,Assembly,Afternoon,Camille,241,1.3,6,No,300,0.8375,0.024896265560165973,6000,11,Old,2025-01,0.8033333333333333,0.19666666666666666,59
2025-01-27,Plant A,M04,Packaging,Afternoon,Mia,287,0.9,5,No,337,0.8875,0.017421602787456445,6000,5,Mid-life,2025-01,0.8516320474777448,0.1483679525222552,50
2025-01-27,Plant A,M05,Packaging,Night,Chloe,273,1.3,7,No,346,0.8375,0.02564102564102564,6000,6,Mid-life,2025-01,0.7890173410404624,0.2109826589595376,73
2025-01-27,Plant B,M06,Cutting,Night,Lina,219,1.2,6,No,273,0.85,0.0273972602739726,4200,7,Mid-life,2025-01,0.8021978021978022,0.19780219780219777,54
2025-01-28,Plant A,M02,Cutting,Morning,Sofia,313,0.7,4,No,348,0.9125,0.012779552715654952,6000,4,New,2025-01,0.8994252873563219,0.10057471264367812,35
2025-01-28,Plant A,M03,Assembly,Morning,Hugo,263,1.3,5,No,320,0.8375,0.019011406844106463,6000,11,Old,2025-01,0.821875,0.17812499999999998,57
2025-01-28,Plant A,M04,Packaging,Morning,Liam,329,0.8,3,No,373,0.9,0.00911854103343465,6000,5,Mid-life,2025-01,0.8820375335120644,0.11796246648793562,44
2025-01-28,Plant A,M05,Packaging,Morning,Sofia,343,0.9,3,No,404,0.8875,0.008746355685131196,6000,6,Mid-life,2025-01,0.849009900990099,0.150990099009901,61
2025-01-28,Plant B,M06,Cutting,Afternoon,Nathan,235,1.4,5,No,293,0.825,0.02127659574468085,4200,7,Mid-life,2025-01,0.8020477815699659,0.19795221843003408,58
2025-01-28,Plant B,M07,Assembly,Afternoon,Ella,200,1.8,6,No,264,0.775,0.03,4200,12,Old,2025-01,0.7575757575757576,0.24242424242424243,64
2025-01-28,Plant B,M08,Assembly,Afternoon,Mason,235,1.1,5,No,280,0.8625,0.02127659574468085,4200,4,New,2025-01,0.8392857142857143,0.1607142857142857,45
2025-01-28,Plant B,M09,Packaging,Night,Lina,224,1.6,6,No,299,0.8,0.026785714285714284,4200,8,Mid-life,2025-01,0.7491638795986622,0.25083612040133785,75
2025-01-28,Plant B,M10,Packaging,Night,James,232,1.7,6,No,313,0.7875,0.02586206896551724,4200,6,Mid-life,2025-01,0.7412140575079872,0.2587859424920128,81
2025-01-28,Plant C,M11,Cutting,Night,Mila,181,1.7,6,No,235,0.7875,0.03314917127071823,3000,2,New,2025-01,0.7702127659574468,0.2297872340425532,54
2025-01-29,Plant B,M06,Cutting,Morning,Emma,296,0.5,4,No,320,0.9375,0.013513513513513514,4200,7,Mid-life,2025-01,0.925,0.07499999999999996,24
2025-01-29,Plant B,M07,Assembly,Morning,Ava,216,2.0,6,No,286,0.75,0.027777777777777776,4200,12,Old,2025-01,0.7552447552447552,0.2447552447552448,70
2025-01-29,Plant B,M08,Assembly,Morning,Lucas,258,1.0,4,No,297,0.875,0.015503875968992248,4200,4,New,2025-01,0.8686868686868687,0.13131313131313127,39
2025-01-29,Plant B,M09,Packaging,Morning,Emma,310,0.9,5,No,351,0.8875,0.016129032258064516,4200,8,Mid-life,2025-01,0.8831908831908832,0.11680911680911676,41
2025-01-29,Plant B,M10,Packaging,Afternoon,Ella,295,0.8,6,No,338,0.9,0.020338983050847456,4200,6,Mid-life,2025-01,0.8727810650887574,0.1272189349112426,43
2025-01-29,Plant C,M11,Cutting,Afternoon,Aria,202,1.5,5,No,251,0.8125,0.024752475247524754,3000,2,New,2025-01,0.8047808764940239,0.19521912350597614,49
2025-01-29,Plant C,M12,Cutting,Afternoon,Mila,192,1.5,4,No,243,0.8125,0.020833333333333332,3000,9,Old,2025-01,0.7901234567901234,0.2098765432098766,51
2025-01-29,Plant C,M13,Assembly,Night,Jack,161,1.6,5,No,210,0.8,0.031055900621118012,3000,5,Mid-life,2025-01,0.7666666666666667,0.23333333333333328,49
2025-01-29,Plant C,M14,Assembly,Night,Mila,163,1.5,5,No,206,0.8125,0.03067484662576687,3000,3,New,2025-01,0.7912621359223301,0.20873786407766992,43
2025-01-30,Plant B,M10,Packaging,Morning,Ava,317,0.8,4,No,357,0.9,0.012618296529968454,4200,6,Mid-life,2025-01,0.8879551820728291,0.11204481792717091,40
2025-01-30,Plant C,M11,Cutting,Morning,Zoe,235,0.8,3,No,267,0.9,0.01276595744680851,3000,2,New,2025-01,0.8801498127340824,0.11985018726591756,32
2025-01-30,Plant C,M12,Cutting,Morning,Nina,221,0.9,3,No,259,0.8875,0.013574660633484163,3000,9,Old,2025-01,0.8532818532818532,0.14671814671814676,38
2025-01-30,Plant C,M13,Assembly,Morning,Leo,215,1.1,3,No,250,0.8625,0.013953488372093023,3000,5,Mid-life,2025-01,0.86,0.14,35
2025-01-30,Plant C,M14,Assembly,Afternoon,Aria,185,1.0,4,No,217,0.875,0.021621621621621623,3000,3,New,2025-01,0.8525345622119815,0.14746543778801846,32
2025-01-30,Plant C,M15,Packaging,Afternoon,Mila,232,1.4,5,No,291,0.825,0.021551724137931036,3000,10,Old,2025-01,0.7972508591065293,0.20274914089347074,59
2025-01-30,Plant A,M01,Cutting,Afternoon,Mia,280,1.1,5,No,336,0.8625,0.017857142857142856,6000,3,New,2025-01,0.8333333333333334,0.16666666666666663,56
2025-01-30,Plant A,M02,Cutting,Night,Chloe,242,1.2,7,No,300,0.85,0.028925619834710745,6000,4,New,2025-01,0.8066666666666666,0.19333333333333336,58
2025-01-30,Plant A,M03,Assembly,Night,Lucas,194,2.1,7,No,275,0.7375,0.03608247422680412,6000,11,Old,2025-01,0.7054545454545454,0.29454545454545455,81
2025-01-31,Plant C,M14,Assembly,Morning,Zoe,193,1.1,2,No,231,0.8625,0.010362694300518135,3000,3,New,2025-01,0.8354978354978355,0.16450216450216448,38
2025-01-31,Plant C,M15,Packaging,Morning,Nina,262,0.8,4,No,295,0.9,0.015267175572519083,3000,10,Old,2025-01,0.888135593220339,0.11186440677966103,33
2025-01-31,Plant A,M01,Cutting,Morning,Liam,354,0.1,5,No,362,0.9875,0.014124293785310734,6000,3,New,2025-01,0.9779005524861878,0.02209944751381221,8
2025-01-31,Plant A,M02,Cutting,Morning,Sofia,309,0.5,3,No,338,0.9375,0.009708737864077669,6000,4,New,2025-01,0.9142011834319527,0.08579881656804733,29
2025-01-31,Plant A,M03,Assembly,Afternoon,Camille,219,2.0,6,No,294,0.75,0.0273972602739726,6000,11,Old,2025-01,0.7448979591836735,0.2551020408163265,75
2025-01-31,Plant A,M04,Packaging,Afternoon,Mia,303,1.1,5,No,354,0.8625,0.0165016501650165,6000,5,Mid-life,2025-01,0.8559322033898306,0.14406779661016944,51
2025-01-31,Plant A,M05,Packaging,Afternoon,Ethan,322,1.1,6,No,370,0.8625,0.018633540372670808,6000,6,Mid-life,2025-01,0.8702702702702703,0.12972972972972974,48
2025-01-31,Plant B,M06,Cutting,Night,Lina,202,1.6,6,No,266,0.8,0.0297029702970297,4200,7,Mid-life,2025-01,0.7593984962406015,0.24060150375939848,64
2025-01-31,Plant B,M07,Assembly,Night,James,169,2.3,7,No,247,0.7125,0.04142011834319527,4200,12,Old,2025-01,0.6842105263157895,0.3157894736842105,78
2025-02-03,Plant A,M03,Assembly,Morning,Hugo,255,1.4,5,No,321,0.825,0.0196078431372549,6000,11,Old,2025-02,0.794392523364486,0.20560747663551404,66
2025-02-03,Plant A,M04,Packaging,Morning,Liam,347,0.4,4,No,371,0.95,0.011527377521613832,6000,5,Mid-life,2025-02,0.9353099730458221,0.06469002695417791,24
2025-02-03,Plant A,M05,Packaging,Morning,Sofia,346,0.8,4,No,397,0.9,0.011560693641618497,6000,6,Mid-life,2025-02,0.871536523929471,0.128463476070529,51
2025-02-03,Plant B,M06,Cutting,Morning,Emma,281,0.7,4,No,312,0.9125,0.014234875444839857,4200,7,Mid-life,2025-02,0.9006410256410257,0.09935897435897434,31
2025-02-03,Plant B,M07,Assembly,Afternoon,Ella,190,2.0,5,No,268,0.75,0.02631578947368421,4200,12,Old,2025-02,0.7089552238805971,0.29104477611940294,78
2025-02-03,Plant B,M08,Assembly,Afternoon,Mason,229,1.1,5,No,274,0.8625,0.021834061135371178,4200,4,New,2025-02,0.8357664233576643,0.16423357664233573,45
2025-02-03,Plant B,M09,Packaging,Afternoon,Nathan,254,1.3,5,No,317,0.8375,0.01968503937007874,4200,8,Mid-life,2025-02,0.8012618296529969,0.19873817034700314,63
2025-02-03,Plant B,M10,Packaging,Night,James,237,1.5,7,No,301,0.8125,0.029535864978902954,4200,6,Mid-life,2025-02,0.7873754152823921,0.21262458471760792,64
2025-02-03,Plant C,M11,Cutting,Night,Mila,178,1.2,5,No,222,0.85,0.028089887640449437,3000,2,New,2025-02,0.8018018018018018,0.19819819819819817,44
2025-02-03,Plant C,M12,Cutting,Night,Sami,168,1.5,5,No,218,0.8125,0.02976190476190476,3000,9,Old,2025-02,0.7706422018348624,0.22935779816513757,50
2025-02-04,Plant B,M07,Assembly,Morning,Ava,231,1.5,5,No,287,0.8125,0.021645021645021644,4200,12,Old,2025-02,0.8048780487804879,0.19512195121951215,56
2025-02-04,Plant B,M08,Assembly,Morning,Lucas,266,0.8,4,No,301,0.9,0.015037593984962405,4200,4,New,2025-02,0.8837209302325582,0.11627906976744184,35
2025-02-04,Plant B,M09,Packaging,Morning,Emma,286,1.2,4,No,343,0.85,0.013986013986013986,4200,8,Mid-life,2025-02,0.8338192419825073,0.16618075801749266,57
2025-02-04,Plant B,M10,Packaging,Morning,Ava,330,0.5,5,No,361,0.9375,0.015151515151515152,4200,6,Mid-life,2025-02,0.9141274238227147,0.08587257617728528,31
2025-02-04,Plant C,M11,Cutting,Afternoon,Aria,218,1.1,5,No,257,0.8625,0.022935779816513763,3000,2,New,2025-02,0.8482490272373541,0.15175097276264593,39
2025-02-04,Plant C,M12,Cutting,Afternoon,Mila,204,1.3,4,No,247,0.8375,0.0196078431372549,3000,9,Old,2025-02,0.8259109311740891,0.1740890688259109,43
2025-02-04,Plant C,M13,Assembly,Afternoon,Owen,193,1.1,4,No,230,0.8625,0.02072538860103627,3000,5,Mid-life,2025-02,0.8391304347826087,0.16086956521739126,37
2025-02-04,Plant C,M14,Assembly,Night,Mila,149,1.9,5,No,205,0.7625,0.03355704697986577,3000,3,New,2025-02,0.7268292682926829,0.2731707317073171,56
2025-02-04,Plant C,M15,Packaging,Night,Sami,206,1.5,6,No,266,0.8125,0.02912621359223301,3000,10,Old,2025-02,0.7744360902255639,0.22556390977443608,60
2025-02-05,Plant C,M11,Cutting,Morning,Zoe,240,1.1,4,No,281,0.8625,0.016666666666666666,3000,2,New,2025-02,0.8540925266903915,0.14590747330960852,41
2025-02-05,Plant C,M12,Cutting,Morning,Nina,230,0.8,4,No,256,0.9,0.017391304347826087,3000,9,Old,2025-02,0.8984375,0.1015625,26
2025-02-05,Plant C,M13,Assembly,Morning,Leo,218,1.0,4,No,251,0.875,0.01834862385321101,3000,5,Mid-life,2025-02,0.8685258964143426,0.13147410358565736,33
2025-02-05,Plant C,M14,Assembly,Morning,Zoe,215,0.8,2,No,241,0.9,0.009302325581395349,3000,3,New,2025-02,0.8921161825726142,0.10788381742738584,26
2025-02-05,Plant C,M15,Packaging,Afternoon,Mila,260,0.5,6,No,292,0.9375,0.023076923076923078,3000,10,Old,2025-02,0.8904109589041096,0.1095890410958904,32
2025-02-05,Plant A,M01,Cutting,Afternoon,Mia,298,0.8,6,No,344,0.9,0.020134228187919462,6000,3,New,2025-02,0.8662790697674418,0.13372093023255816,46
2025-02-05,Plant A,M02,Cutting,Afternoon,Ethan,257,1.5,5,No,326,0.8125,0.019455252918287938,6000,4,New,2025-02,0.7883435582822086,0.2116564417177914,69
2025-02-05,Plant A,M03,Assembly,Night,Lucas,200,2.1,7,No,288,0.7375,0.035,6000,11,Old,2025-02,0.6944444444444444,0.3055555555555556,88
2025-02-05,Plant A,M04,Packaging,Night,Noah,271,1.1,7,No,330,0.8625,0.025830258302583026,6000,5,Mid-life,2025-02,0.8212121212121212,0.17878787878787883,59
2025-02-06,Plant C,M15,Packaging,Morning,Nina,275,0.8,4,No,311,0.9,0.014545454545454545,3000,10,Old,2025-02,0.8842443729903537,0.11575562700964626,36
2025-02-06,Plant A,M01,Cutting,Morning,Liam,323,0.7,3,No,364,0.9125,0.009287925696594427,6000,3,New,2025-02,0.8873626373626373,0.11263736263736268,41
2025-02-06,Plant A,M02,Cutting,Morning,Sofia,319,0.5,4,No,352,0.9375,0.012539184952978056,6000,4,New,2025-02,0.90625,0.09375,33
2025-02-06,Plant A,M03,Assembly,Morning,Hugo,280,1.0,6,No,324,0.875,0.02142857142857143,6000,11,Old,2025-02,0.8641975308641975,0.13580246913580252,44
2025-02-06,Plant A,M04,Packaging,Afternoon,Mia,286,1.2,5,No,353,0.85,0.017482517482517484,6000,5,Mid-life,2025-02,0.8101983002832861,0.1898016997167139,67
2025-02-06,Plant A,M05,Packaging,Afternoon,Ethan,321,1.0,6,No,374,0.875,0.018691588785046728,6000,6,Mid-life,2025-02,0.8582887700534759,0.14171122994652408,53
2025-02-06,Plant B,M06,Cutting,Afternoon,Nathan,242,1.4,5,No,303,0.825,0.02066115702479339,4200,7,Mid-life,2025-02,0.7986798679867987,0.20132013201320131,61
2025-02-06,Plant B,M07,Assembly,Night,James,167,2.4,7,No,250,0.7,0.041916167664670656,4200,12,Old,2025-02,0.668,0.33199999999999996,83
2025-02-06,Plant B,M08,Assembly,Night,Harper,204,1.3,6,No,256,0.8375,0.029411764705882353,4200,4,New,2025-02,0.796875,0.203125,52
2025-02-06,Plant B,M09,Packaging,Night,Lina,231,1.5,7,No,295,0.8125,0.030303030303030304,4200,8,Mid-life,2025-02,0.7830508474576271,0.2169491525423729,64
2025-02-07,Plant A,M04,Packaging,Morning,Liam,333,0.7,5,No,376,0.9125,0.015015015015015015,6000,5,Mid-life,2025-02,0.8856382978723404,0.11436170212765961,43
2025-02-07,Plant A,M05,Packaging,Morning,Sofia,371,0.3,4,No,396,0.9625,0.01078167115902965,6000,6,Mid-life,2025-02,0.9368686868686869,0.06313131313131315,25
2025-02-07,Plant B,M06,Cutting,Morning,Emma,280,0.7,4,No,313,0.9125,0.014285714285714285,4200,7,Mid-life,2025-02,0.8945686900958466,0.10543130990415339,33
2025-02-07,Plant B,M07,Assembly,Morning,Ava,222,1.7,6,No,285,0.7875,0.02702702702702703,4200,12,Old,2025-02,0.7789473684210526,0.2210526315789474,63
2025-02-07,Plant B,M08,Assembly,Afternoon,Mason,215,1.1,4,No,264,0.8625,0.018604651162790697,4200,4,New,2025-02,0.8143939393939394,0.18560606060606055,49
2025-02-07,Plant B,M09,Packaging,Afternoon,Nathan,255,1.4,5,No,314,0.825,0.0196078431372549,4200,8,Mid-life,2025-02,0.8121019108280255,0.18789808917197448,59
2025-02-07,Plant B,M10,Packaging,Afternoon,Ella,267,1.2,5,No,326,0.85,0.018726591760299626,4200,6,Mid-life,2025-02,0.8190184049079755,0.1809815950920245,59
2025-02-07,Plant C,M11,Cutting,Night,Mila,187,1.4,6,No,235,0.825,0.03208556149732621,3000,2,New,2025-02,0.7957446808510639,0.20425531914893613,48
2025-02-07,Plant C,M12,Cutting,Night,Sami,162,1.7,5,No,214,0.7875,0.030864197530864196,3000,9,Old,2025-02,0.7570093457943925,0.2429906542056075,52
2025-02-10,Plant B,M08,Assembly,Morning,Lucas,259,0.6,4,No,286,0.925,0.015444015444015444,4200,4,New,2025-02,0.9055944055944056,0.09440559440559437,27
2025-02-10,Plant B,M09,Packaging,Morning,Emma,287,0.8,4,No,329,0.9,0.013937282229965157,4200,8,Mid-life,2025-02,0.8723404255319149,0.12765957446808507,42
2025-02-10,Plant B,M10,Packaging,Morning,Ava,286,1.2,5,No,348,0.85,0.017482517482517484,4200,6,Mid-life,2025-02,0.8218390804597702,0.17816091954022983,62
2025-02-10,Plant C,M11,Cutting,Morning,Zoe,232,0.9,4,No,265,0.8875,0.017241379310344827,3000,2,New,2025-02,0.8754716981132076,0.12452830188679243,33
2025-02-10,Plant C,M12,Cutting,Afternoon,Mila,182,1.5,4,No,232,0.8125,0.02197802197802198,3000,9,Old,2025-02,0.7844827586206896,0.2155172413793104,50
2025-02-10,Plant C,M13,Assembly,Afternoon,Owen,180,1.2,4,No,221,0.85,0.022222222222222223,3000,5,Mid-life,2025-02,0.8144796380090498,0.18552036199095023,41
2025-02-10,Plant C,M14,Assembly,Afternoon,Aria,181,1.2,4,No,220,0.85,0.022099447513812154,3000,3,New,2025-02,0.8227272727272728,0.17727272727272725,39
2025-02-10,Plant C,M15,Packaging,Night,Sami,205,1.2,6,No,256,0.85,0.02926829268292683,3000,10,Old,2025-02,0.80078125,0.19921875,51
2025-02-10,Plant A,M01,Cutting,Night,Noah,223,1.9,7,No,309,0.7625,0.03139013452914798,6000,3,New,2025-02,0.7216828478964401,0.2783171521035599,86
2025-02-11,Plant C,M12,Cutting,Morning,Nina,227,0.8,3,No,255,0.9,0.013215859030837005,3000,9,Old,2025-02,0.8901960784313725,0.1098039215686275,28
2025-02-11,Plant C,M13,Assembly,Morning,Leo,213,0.8,3,No,244,0.9,0.014084507042253521,3000,5,Mid-life,2025-02,0.8729508196721312,0.12704918032786883,31
2025-02-11,Plant C,M14,Assembly,Morning,Zoe,209,0.8,3,No,237,0.9,0.014354066985645933,3000,3,New,2025-02,0.8818565400843882,0.11814345991561181,28
2025-02-11,Plant C,M15,Packaging,Morning,Nina,266,0.9,4,No,307,0.8875,0.015037593984962405,3000,10,Old,2025-02,0.8664495114006515,0.13355048859934848,41
2025-02-11,Plant A,M01,Cutting,Afternoon,Mia,288,1.1,6,No,340,0.8625,0.020833333333333332,6000,3,New,2025-02,0.8470588235294118,0.15294117647058825,52
2025-02-11,Plant A,M02,Cutting,Afternoon,Ethan,273,1.1,5,No,324,0.8625,0.018315018315018316,6000,4,New,2025-02,0.8425925925925926,0.15740740740740744,51
2025-02-11,Plant A,M03,Assembly,Afternoon,Camille,212,1.9,5,No,292,0.7625,0.02358490566037736,6000,11,Old,2025-02,0.726027397260274,0.273972602739726,80
2025-02-11,Plant A,M04,Packaging,Night,Noah,258,1.5,7,No,326,0.8125,0.027131782945736434,6000,5,Mid-life,2025-02,0.7914110429447853,0.20858895705521474,68
2025-02-11,Plant A,M05,Packaging,Night,Chloe,271,1.3,7,No,338,0.8375,0.025830258302583026,6000,6,Mid-life,2025-02,0.8017751479289941,0.19822485207100593,67
2025-02-11,Plant B,M06,Cutting,Night,Lina,220,1.3,6,No,274,0.8375,0.02727272727272727,4200,7,Mid-life,2025-02,0.8029197080291971,0.1970802919708029,54
2025-02-12,Plant A,M01,Cutting,Morning,Liam,327,0.6,4,No,362,0.925,0.012232415902140673,6000,3,New,2025-02,0.9033149171270718,0.09668508287292821,35
2025-02-12,Plant A,M02,Cutting,Morning,Sofia,321,0.6,4,No,345,0.925,0.012461059190031152,6000,4,New,2025-02,0.9304347826086956,0.06956521739130439,24
2025-02-12,Plant A,M03,Assembly,Morning,Hugo,276,0.9,5,No,319,0.8875,0.018115942028985508,6000,11,Old,2025-02,0.8652037617554859,0.13479623824451414,43
2025-02-12,Plant A,M04,Packaging,Morning,Liam,325,0.9,5,No,373,0.8875,0.015384615384615385,6000,5,Mid-life,2025-02,0.871313672922252,0.12868632707774796,48
2025-02-12,Plant A,M05,Packaging,Afternoon,Ethan,312,1.1,6,No,373,0.8625,0.019230769230769232,6000,6,Mid-life,2025-02,0.8364611260053619,0.16353887399463807,61
2025-02-12,Plant B,M06,Cutting,Afternoon,Nathan,259,0.7,5,No,300,0.9125,0.019305019305019305,4200,7,Mid-life,2025-02,0.8633333333333333,0.13666666666666671,41
2025-02-12,Plant B,M07,Assembly,Afternoon,Ella,187,2.2,6,No,265,0.725,0.03208556149732621,4200,12,Old,2025-02,0.7056603773584905,0.2943396226415095,78
2025-02-12,Plant B,M08,Assembly,Night,Harper,194,1.7,6,No,258,0.7875,0.030927835051546393,4200,4,New,2025-02,0.751937984496124,0.24806201550387597,64
2025-02-12,Plant B,M09,Packaging,Night,Lina,237,1.3,7,No,294,0.8375,0.029535864978902954,4200,8,Mid-life,2025-02,0.8061224489795918,0.19387755102040816,57
2025-02-13,Plant A,M05,Packaging,Morning,Sofia,335,0.9,3,No,395,0.8875,0.008955223880597015,6000,6,Mid-life,2025-02,0.8481012658227848,0.15189873417721522,60
2025-02-13,Plant B,M06,Cutting,Morning,Emma,278,0.6,3,No,306,0.925,0.01079136690647482,4200,7,Mid-life,2025-02,0.9084967320261438,0.09150326797385622,28
2025-02-13,Plant B,M07,Assembly,Morning,Ava,228,1.5,6,No,277,0.8125,0.02631578947368421,4200,12,Old,2025-02,0.8231046931407943,0.17689530685920574,49
2025-02-13,Plant B,M08,Assembly,Morning,Lucas,257,0.7,3,No,290,0.9125,0.011673151750972763,4200,4,New,2025-02,0.8862068965517241,0.11379310344827587,33
2025-02-13,Plant B,M09,Packaging,Afternoon,Nathan,265,1.0,5,No,312,0.875,0.018867924528301886,4200,8,Mid-life,2025-02,0.8493589743589743,0.15064102564102566,47
2025-02-13,Plant B,M10,Packaging,Afternoon,Ella,268,1.2,6,No,323,0.85,0.022388059701492536,4200,6,Mid-life,2025-02,0.8297213622291022,0.1702786377708978,55
