Date,Plant,MachineID,MachineType,Shift,Operator,ProductionUnits,DowntimeHours,Defects,MaintenanceEvent,PlannedProduction,UtilizationRate,DefectRate,PlantProductionCapacity,MachineAge,MachineAgeGroup,YearMonth
2025-05-12,Plant C,M13,Assembly,Morning,Leo,226,0.4,4,No,242,0.95,0.017699115044247787,3000,5,Mid-life,
2025-05-12,Plant C,M14,Assembly,Morning,Zoe,206,0.8,3,No,230,0.9,0.014563106796116505,3000,3,New,
2025-05-12,Plant C,M15,Packaging,Morning,Nina,265,1.0,4,No,303,0.875,0.01509433962264151,3000,10,Old,
2025-05-12,Plant A,M01,Cutting,Morning,Liam,321,0.6,3,No,353,0.925,0.009345794392523364,6000,3,New,
2025-05-12,Plant A,M02,Cutting,Afternoon,Ethan,264,1.0,5,No,310,0.875,0.01893939393939394,6000,4,New,
2025-05-12,Plant A,M03,Assembly,Afternoon,Camille,217,1.9,6,No,290,0.7625,0.027649769585253458,6000,11,Old,
2025-05-12,Plant A,M04,Packaging,Afternoon,Mia,296,1.0,6,No,343,0.875,0.02027027027027027,6000,5,Mid-life,
2025-05-12,Plant A,M05,Packaging,Night,Chloe,266,1.4,7,No,331,0.825,0.02631578947368421,6000,6,Mid-life,
2025-05-12,Plant B,M06,Cutting,Night,Lina,204,1.5,6,No,266,0.8125,0.029411764705882353,4200,7,Mid-life,
2025-05-13,Plant A,M02,Cutting,Morning,Sofia,316,0.5,4,No,338,0.9375,0.012658227848101266,6000,4,New,
2025-05-13,Plant A,M03,Assembly,Morning,Hugo,257,1.4,5,No,317,0.825,0.019455252918287938,6000,11,Old,
2025-05-13,Plant A,M04,Packaging,Morning,Liam,347,0.5,4,No,376,0.9375,0.011527377521613832,6000,5,Mid-life,
2025-05-13,Plant A,M05,Packaging,Morning,Sofia,369,0.5,5,No,392,0.9375,0.013550135501355014,6000,6,Mid-life,
2025-05-13,Plant B,M06,Cutting,Afternoon,Nathan,249,0.8,6,No,286,0.9,0.024096385542168676,4200,7,Mid-life,
2025-05-13,Plant B,M07,Assembly,Afternoon,Ella,183,2.3,6,No,263,0.7125,0.03278688524590164,4200,12,Old,
2025-05-13,Plant B,M08,Assembly,Afternoon,Mason,214,1.4,5,No,268,0.825,0.02336448598130841,4200,4,New,
2025-05-13,Plant B,M09,Packaging,Night,Lina,224,1.5,6,No,288,0.8125,0.026785714285714284,4200,8,Mid-life,
2025-05-13,Plant B,M10,Packaging,Night,James,238,1.4,7,No,305,0.825,0.029411764705882353,4200,6,Mid-life,
2025-05-14,Plant B,M06,Cutting,Morning,Emma,294,0.6,4,No,321,0.925,0.013605442176870748,4200,7,Mid-life,
2025-05-14,Plant B,M07,Assembly,Morning,Ava,210,1.8,5,No,281,0.775,0.023809523809523808,4200,12,Old,
2025-05-14,Plant B,M08,Assembly,Morning,Lucas,266,0.7,4,No,295,0.9125,0.015037593984962405,4200,4,New,
2025-05-14,Plant B,M09,Packaging,Morning,Emma,296,0.9,4,No,338,0.8875,0.013513513513513514,4200,8,Mid-life,
2025-05-14,Plant B,M10,Packaging,Afternoon,Ella,270,1.4,6,No,331,0.825,0.022222222222222223,4200,6,Mid-life,
2025-05-14,Plant C,M11,Cutting,Afternoon,Aria,203,1.3,5,No,247,0.8375,0.024630541871921183,3000,2,New,
2025-05-14,Plant C,M12,Cutting,Afternoon,Mila,196,1.3,4,No,241,0.8375,0.02040816326530612,3000,9,Old,
2025-05-14,Plant C,M13,Assembly,Night,Jack,156,1.6,5,No,204,0.8,0.03205128205128205,3000,5,Mid-life,
2025-05-14,Plant C,M14,Assembly,Night,Mila,153,1.7,5,No,198,0.7875,0.032679738562091505,3000,3,New,
2025-05-14,Plant C,M15,Packaging,Night,Sami,206,1.6,6,No,263,0.8,0.02912621359223301,3000,10,Old,
2025-05-15,Plant B,M10,Packaging,Morning,Ava,320,0.6,4,No,354,0.925,0.0125,4200,6,Mid-life,
2025-05-15,Plant C,M11,Cutting,Morning,Zoe,231,1.2,3,No,274,0.85,0.012987012987012988,3000,2,New,
2025-05-15,Plant C,M12,Cutting,Morning,Nina,235,0.7,3,No,263,0.9125,0.01276595744680851,3000,9,Old,
2025-05-15,Plant C,M13,Assembly,Morning,Leo,218,1.1,3,No,249,0.8625,0.013761467889908258,3000,5,Mid-life,
2025-05-15,Plant C,M14,Assembly,Afternoon,Aria,183,1.3,4,No,223,0.8375,0.02185792349726776,3000,3,New,
2025-05-15,Plant C,M15,Packaging,Afternoon,Mila,230,1.4,5,No,288,0.825,0.021739130434782608,3000,10,Old,
2025-05-15,Plant A,M01,Cutting,Afternoon,Mia,282,0.9,4,No,330,0.8875,0.014184397163120567,6000,3,New,
2025-05-15,Plant A,M02,Cutting,Night,Chloe,226,1.6,6,No,298,0.8,0.02654867256637168,6000,4,New,
2025-05-15,Plant A,M03,Assembly,Night,Lucas,190,2.1,6,No,272,0.7375,0.031578947368421054,6000,11,Old,
2025-05-16,Plant C,M14,Assembly,Morning,Zoe,213,0.8,3,No,235,0.9,0.014084507042253521,3000,3,New,
2025-05-16,Plant C,M15,Packaging,Morning,Nina,253,1.1,4,No,296,0.8625,0.015810276679841896,3000,10,Old,
2025-05-16,Plant A,M01,Cutting,Morning,Liam,331,0.5,4,No,359,0.9375,0.012084592145015106,6000,3,New,
2025-05-16,Plant A,M02,Cutting,Morning,Sofia,309,0.6,4,No,334,0.925,0.012944983818770227,6000,4,New,
2025-05-16,Plant A,M03,Assembly,Afternoon,Camille,234,1.4,6,No,287,0.825,0.02564102564102564,6000,11,Old,
2025-05-16,Plant A,M04,Packaging,Afternoon,Mia,283,1.0,6,No,340,0.875,0.02120141342756184,6000,5,Mid-life,
2025-05-16,Plant A,M05,Packaging,Afternoon,Ethan,296,1.3,6,No,364,0.8375,0.02027027027027027,6000,6,Mid-life,
2025-05-16,Plant B,M06,Cutting,Night,Lina,206,1.6,6,No,267,0.8,0.02912621359223301,4200,7,Mid-life,
2025-05-16,Plant B,M07,Assembly,Night,James,169,2.3,7,No,242,0.7125,0.04142011834319527,4200,12,Old,
2025-05-19,Plant A,M03,Assembly,Morning,Hugo,258,1.3,5,No,311,0.8375,0.01937984496124031,6000,11,Old,
2025-05-19,Plant A,M04,Packaging,Morning,Liam,327,0.6,4,No,366,0.925,0.012232415902140673,6000,5,Mid-life,
2025-05-19,Plant A,M05,Packaging,Morning,Sofia,366,0.3,5,No,385,0.9625,0.01366120218579235,6000,6,Mid-life,
2025-05-19,Plant B,M06,Cutting,Morning,Emma,267,0.8,3,No,309,0.9,0.011235955056179775,4200,7,Mid-life,
2025-05-19,Plant B,M07,Assembly,Afternoon,Ella,125,3.9,5,Yes,266,0.5125,0.04,4200,12,Old,
2025-05-19,Plant B,M08,Assembly,Afternoon,Mason,221,1.2,4,No,269,0.85,0.01809954751131222,4200,4,New,
2025-05-19,Plant B,M09,Packaging,Afternoon,Nathan,267,0.9,6,No,309,0.8875,0.02247191011235955,4200,8,Mid-life,
2025-05-19,Plant B,M10,Packaging,Night,James,231,1.6,6,No,303,0.8,0.025974025974025976,4200,6,Mid-life,
2025-05-19,Plant C,M11,Cutting,Night,Mila,162,1.8,5,No,221,0.775,0.030864197530864196,3000,2,New,
2025-05-20,Plant B,M07,Assembly,Morning,Ava,175,2.6,6,No,282,0.675,0.03428571428571429,4200,12,Old,
2025-05-20,Plant B,M08,Assembly,Morning,Lucas,261,0.6,4,No,289,0.925,0.01532567049808429,4200,4,New,
2025-05-20,Plant B,M09,Packaging,Morning,Emma,305,0.7,4,No,337,0.9125,0.013114754098360656,4200,8,Mid-life,
2025-05-20,Plant B,M10,Packaging,Morning,Ava,315,0.8,4,No,352,0.9,0.012698412698412698,4200,6,Mid-life,
2025-05-20,Plant C,M11,Cutting,Afternoon,Aria,210,1.0,5,No,250,0.875,0.023809523809523808,3000,2,New,
2025-05-20,Plant C,M12,Cutting,Afternoon,Mila,193,1.3,4,No,237,0.8375,0.02072538860103627,3000,9,Old,
2025-05-20,Plant C,M13,Assembly,Afternoon,Owen,185,1.4,4,No,229,0.825,0.021621621621621623,3000,5,Mid-life,
2025-05-20,Plant C,M14,Assembly,Night,Mila,159,1.6,5,No,206,0.8,0.031446540880503145,3000,3,New,
2025-05-20,Plant C,M15,Packaging,Night,Sami,208,1.4,7,No,262,0.825,0.03365384615384615,3000,10,Old,
2025-05-20,Plant A,M01,Cutting,Night,Noah,243,1.3,6,No,306,0.8375,0.024691358024691357,6000,3,New,
2025-05-21,Plant C,M11,Cutting,Morning,Zoe,248,0.7,3,No,277,0.9125,0.012096774193548387,3000,2,New,
2025-05-21,Plant C,M12,Cutting,Morning,Nina,235,0.5,5,No,253,0.9375,0.02127659574468085,3000,9,Old,
2025-05-21,Plant C,M13,Assembly,Morning,Leo,228,0.5,3,No,244,0.9375,0.013157894736842105,3000,5,Mid-life,
2025-05-21,Plant C,M14,Assembly,Morning,Zoe,212,0.8,3,No,241,0.9,0.014150943396226415,3000,3,New,
2025-05-21,Plant C,M15,Packaging,Afternoon,Mila,236,1.2,5,No,288,0.85,0.0211864406779661,3000,10,Old,
2025-05-21,Plant A,M01,Cutting,Afternoon,Mia,271,1.1,5,No,331,0.8625,0.01845018450184502,6000,3,New,
2025-05-21,Plant A,M02,Cutting,Afternoon,Ethan,274,1.1,5,No,325,0.8625,0.01824817518248175,6000,4,New,
2025-05-21,Plant A,M03,Assembly,Night,Lucas,196,2.2,7,No,281,0.725,0.03571428571428571,6000,11,Old,
2025-05-21,Plant A,M04,Packaging,Night,Noah,257,1.3,7,No,327,0.8375,0.027237354085603113,6000,5,Mid-life,
2025-05-22,Plant C,M15,Packaging,Morning,Nina,261,1.0,4,No,306,0.875,0.01532567049808429,3000,10,Old,
2025-05-22,Plant A,M01,Cutting,Morning,Liam,320,0.6,4,No,360,0.925,0.0125,6000,3,New,
2025-05-22,Plant A,M02,Cutting,Morning,Sofia,320,0.4,5,No,336,0.95,0.015625,6000,4,New,
2025-05-22,Plant A,M03,Assembly,Morning,Hugo,258,1.3,6,No,313,0.8375,0.023255813953488372,6000,11,Old,
2025-05-22,Plant A,M04,Packaging,Afternoon,Mia,298,1.0,5,No,345,0.875,0.016778523489932886,6000,5,Mid-life,
2025-05-22,Plant A,M05,Packaging,Afternoon,Ethan,325,0.8,5,No,373,0.9,0.015384615384615385,6000,6,Mid-life,
2025-05-22,Plant B,M06,Cutting,Afternoon,Nathan,233,1.3,5,No,287,0.8375,0.02145922746781116,4200,7,Mid-life,
2025-05-22,Plant B,M07,Assembly,Night,James,165,2.3,7,No,241,0.7125,0.04242424242424243,4200,12,Old,
2025-05-22,Plant B,M08,Assembly,Night,Harper,194,1.3,6,No,242,0.8375,0.030927835051546393,4200,4,New,
2025-05-23,Plant A,M04,Packaging,Morning,Liam,332,0.7,4,No,371,0.9125,0.012048192771084338,6000,5,Mid-life,
2025-05-23,Plant A,M05,Packaging,Morning,Sofia,340,0.9,4,No,393,0.8875,0.011764705882352941,6000,6,Mid-life,
2025-05-23,Plant B,M06,Cutting,Morning,Emma,267,1.0,4,No,311,0.875,0.0149812734082397,4200,7,Mid-life,
2025-05-23,Plant B,M07,Assembly,Morning,Ava,225,1.6,5,No,286,0.8,0.022222222222222223,4200,12,Old,
2025-05-23,Plant B,M08,Assembly,Afternoon,Mason,216,1.4,5,No,269,0.825,0.023148148148148147,4200,4,New,
2025-05-23,Plant B,M09,Packaging,Afternoon,Nathan,267,1.0,5,No,307,0.875,0.018726591760299626,4200,8,Mid-life,
2025-05-23,Plant B,M10,Packaging,Afternoon,Ella,259,1.4,6,No,322,0.825,0.023166023166023165,4200,6,Mid-life,
2025-05-23,Plant C,M11,Cutting,Night,Mila,179,1.4,5,No,228,0.825,0.027932960893854747,3000,2,New,
2025-05-23,Plant C,M12,Cutting,Night,Sami,169,1.6,5,No,216,0.8,0.029585798816568046,3000,9,Old,
2025-05-23,Plant C,M13,Assembly,Night,Jack,159,1.5,5,No,198,0.8125,0.031446540880503145,3000,5,Mid-life,
2025-05-26,Plant B,M08,Assembly,Morning,Lucas,247,0.9,3,No,285,0.8875,0.012145748987854251,4200,4,New,
2025-05-26,Plant B,M09,Packaging,Morning,Emma,287,0.8,4,No,331,0.9,0.013937282229965157,4200,8,Mid-life,
2025-05-26,Plant B,M10,Packaging,Morning,Ava,313,0.7,4,No,347,0.9125,0.012779552715654952,4200,6,Mid-life,
2025-05-26,Plant C,M11,Cutting,Morning,Zoe,248,0.6,3,No,267,0.925,0.012096774193548387,3000,2,New,
2025-05-26,Plant C,M12,Cutting,Afternoon,Mila,188,1.3,4,No,227,0.8375,0.02127659574468085,3000,9,Old,
2025-05-26,Plant C,M13,Assembly,Afternoon,Owen,180,1.3,4,No,225,0.8375,0.022222222222222223,3000,5,Mid-life,
2025-05-26,Plant C,M14,Assembly,Afternoon,Aria,178,1.0,3,No,209,0.875,0.016853932584269662,3000,3,New,
2025-05-26,Plant C,M15,Packaging,Night,Sami,207,1.3,6,No,258,0.8375,0.028985507246376812,3000,10,Old,
2025-05-26,Plant A,M01,Cutting,Night,Noah,246,1.4,6,No,308,0.825,0.024390243902439025,6000,3,New,
2025-05-27,Plant C,M12,Cutting,Morning,Nina,231,0.6,3,No,255,0.925,0.012987012987012988,3000,9,Old,
2025-05-27,Plant C,M13,Assembly,Morning,Leo,217,0.6,2,No,242,0.925,0.009216589861751152,3000,5,Mid-life,
2025-05-27,Plant C,M14,Assembly,Morning,Zoe,195,1.0,3,No,231,0.875,0.015384615384615385,3000,3,New,
2025-05-27,Plant C,M15,Packaging,Morning,Nina,282,0.7,5,No,312,0.9125,0.01773049645390071,3000,10,Old,
2025-05-27,Plant A,M01,Cutting,Afternoon,Mia,297,0.7,5,No,337,0.9125,0.016835016835016835,6000,3,New,
2025-05-27,Plant A,M02,Cutting,Afternoon,Ethan,288,0.7,5,No,330,0.9125,0.017361111111111112,6000,4,New,
2025-05-27,Plant A,M03,Assembly,Afternoon,Camille,218,2.0,6,No,291,0.75,0.027522935779816515,6000,11,Old,
2025-05-27,Plant A,M04,Packaging,Night,Noah,268,0.9,7,No,317,0.8875,0.026119402985074626,6000,5,Mid-life,
2025-05-27,Plant A,M05,Packaging,Night,Chloe,270,1.4,7,No,341,0.825,0.025925925925925925,6000,6,Mid-life,
2025-05-28,Plant A,M01,Cutting,Morning,Liam,342,0.4,4,No,363,0.95,0.011695906432748537,6000,3,New,
2025-05-28,Plant A,M02,Cutting,Morning,Sofia,307,0.8,3,No,352,0.9,0.009771986970684038,6000,4,New,
2025-05-28,Plant A,M03,Assembly,Morning,Hugo,275,1.1,5,No,321,0.8625,0.01818181818181818,6000,11,Old,
2025-05-28,Plant A,M04,Packaging,Morning,Liam,346,0.7,5,No,384,0.9125,0.014450867052023121,6000,5,Mid-life,
2025-05-28,Plant A,M05,Packaging,Afternoon,Ethan,322,1.1,6,No,378,0.8625,0.018633540372670808,6000,6,Mid-life,
2025-05-28,Plant B,M06,Cutting,Afternoon,Nathan,253,1.0,6,No,295,0.875,0.023715415019762844,4200,7,Mid-life,
2025-05-28,Plant B,M07,Assembly,Afternoon,Ella,181,2.3,6,No,268,0.7125,0.03314917127071823,4200,12,Old,
2025-05-28,Plant B,M08,Assembly,Night,Harper,211,1.3,6,No,256,0.8375,0.02843601895734597,4200,4,New,
2025-05-28,Plant B,M09,Packaging,Night,Lina,222,1.5,6,No,294,0.8125,0.02702702702702703,4200,8,Mid-life,
2025-05-28,Plant B,M10,Packaging,Night,James,248,1.3,8,No,313,0.8375,0.03225806451612903,4200,6,Mid-life,
2025-05-29,Plant A,M05,Packaging,Morning,Sofia,359,0.8,4,No,407,0.9,0.011142061281337047,6000,6,Mid-life,
2025-05-29,Plant B,M06,Cutting,Morning,Emma,285,0.5,4,No,313,0.9375,0.014035087719298246,4200,7,Mid-life,
2025-05-29,Plant B,M07,Assembly,Morning,Ava,233,1.3,6,No,282,0.8375,0.02575107296137339,4200,12,Old,
2025-05-29,Plant B,M08,Assembly,Morning,Lucas,277,0.6,4,No,303,0.925,0.01444043321299639,4200,4,New,
2025-05-29,Plant B,M09,Packaging,Afternoon,Nathan,259,1.3,5,No,316,0.8375,0.019305019305019305,4200,8,Mid-life,
2025-05-29,Plant B,M10,Packaging,Afternoon,Ella,271,1.1,5,No,330,0.8625,0.01845018450184502,4200,6,Mid-life,
2025-05-29,Plant C,M11,Cutting,Afternoon,Aria,213,1.0,5,No,250,0.875,0.023474178403755867,3000,2,New,
2025-05-29,Plant C,M12,Cutting,Night,Sami,163,1.6,5,No,216,0.8,0.03067484662576687,3000,9,Old,
2025-05-29,Plant C,M13,Assembly,Night,Jack,156,1.7,5,No,209,0.7875,0.03205128205128205,3000,5,Mid-life,
2025-05-30,Plant B,M09,Packaging,Morning,Emma,303,0.6,4,No,338,0.925,0.013201320132013201,4200,8,Mid-life,
2025-05-30,Plant B,M10,Packaging,Morning,Ava,325,0.8,5,No,357,0.9,0.015384615384615385,4200,6,Mid-life,
2025-05-30,Plant C,M11,Cutting,Morning,Zoe,242,0.7,3,No,268,0.9125,0.012396694214876033,3000,2,New,
2025-05-30,Plant C,M12,Cutting,Morning,Nina,227,0.9,4,No,259,0.8875,0.01762114537444934,3000,9,Old,
2025-05-30,Plant C,M13,Assembly,Afternoon,Owen,190,1.3,5,No,234,0.8375,0.02631578947368421,3000,5,Mid-life,
2025-05-30,Plant C,M14,Assembly,Afternoon,Aria,183,1.2,4,No,222,0.85,0.02185792349726776,3000,3,New,
2025-05-30,Plant C,M15,Packaging,Afternoon,Mila,236,1.0,5,No,284,0.875,0.0211864406779661,3000,10,Old,
2025-05-30,Plant A,M01,Cutting,Night,Noah,250,1.2,7,No,305,0.85,0.028,6000,3,New,
2025-05-30,Plant A,M02,Cutting,Night,Chloe,242,1.1,7,No,296,0.8625,0.028925619834710745,6000,4,New,
2025-06-02,Plant C,M13,Assembly,Morning,Leo,229,0.7,4,No,254,0.9125,0.017467248908296942,3000,5,Mid-life,
2025-06-02,Plant C,M14,Assembly,Morning,Zoe,216,0.7,3,No,241,0.9125,0.013888888888888888,3000,3,New,
2025-06-02,Plant C,M15,Packaging,Morning,Nina,273,0.8,4,No,313,0.9,0.014652014652014652,3000,10,Old,
2025-06-02,Plant A,M01,Cutting,Morning,Liam,334,0.6,4,No,369,0.925,0.011976047904191617,6000,3,New,
2025-06-02,Plant A,M02,Cutting,Afternoon,Ethan,272,1.2,5,No,330,0.85,0.01838235294117647,6000,4,New,
2025-06-02,Plant A,M03,Assembly,Afternoon,Camille,230,1.8,6,No,304,0.775,0.02608695652173913,6000,11,Old,
2025-06-02,Plant A,M04,Packaging,Afternoon,Mia,297,1.2,6,No,361,0.85,0.020202020202020204,6000,5,Mid-life,
2025-06-02,Plant A,M05,Packaging,Night,Chloe,288,1.2,8,No,358,0.85,0.027777777777777776,6000,6,Mid-life,
2025-06-02,Plant B,M06,Cutting,Night,Lina,224,1.3,6,No,280,0.8375,0.026785714285714284,4200,7,Mid-life,
2025-06-03,Plant A,M02,Cutting,Morning,Sofia,322,0.6,4,No,354,0.925,0.012422360248447204,6000,4,New,
2025-06-03,Plant A,M03,Assembly,Morning,Hugo,288,1.1,4,No,342,0.8625,0.013888888888888888,6000,11,Old,
2025-06-03,Plant A,M04,Packaging,Morning,Liam,355,0.6,5,No,392,0.925,0.014084507042253521,6000,5,Mid-life,
2025-06-03,Plant A,M05,Packaging,Morning,Sofia,379,0.7,5,No,424,0.9125,0.013192612137203167,6000,6,Mid-life,
2025-06-03,Plant B,M06,Cutting,Afternoon,Nathan,256,1.0,5,No,308,0.875,0.01953125,4200,7,Mid-life,
2025-06-03,Plant B,M07,Assembly,Afternoon,Ella,188,2.5,6,No,282,0.6875,0.031914893617021274,4200,12,Old,
2025-06-03,Plant B,M08,Assembly,Afternoon,Mason,226,1.3,5,No,284,0.8375,0.022123893805309734,4200,4,New,
2025-06-03,Plant B,M09,Packaging,Night,Lina,241,1.5,7,No,311,0.8125,0.029045643153526972,4200,8,Mid-life,
2025-06-03,Plant B,M10,Packaging,Night,James,264,1.3,7,No,322,0.8375,0.026515151515151516,4200,6,Mid-life,
2025-06-03,Plant C,M11,Cutting,Night,Mila,210,1.0,7,No,247,0.875,0.03333333333333333,3000,2,New,
2025-06-04,Plant B,M06,Cutting,Morning,Emma,300,0.8,4,No,336,0.9,0.013333333333333334,4200,7,Mid-life,
2025-06-04,Plant B,M07,Assembly,Morning,Ava,243,1.5,6,No,306,0.8125,0.024691358024691357,4200,12,Old,
2025-06-04,Plant B,M08,Assembly,Morning,Lucas,287,0.6,4,No,318,0.925,0.013937282229965157,4200,4,New,
2025-06-04,Plant B,M09,Packaging,Morning,Emma,334,0.6,5,No,365,0.925,0.014970059880239521,4200,8,Mid-life,
2025-06-04,Plant B,M10,Packaging,Afternoon,Ella,280,1.4,6,No,351,0.825,0.02142857142857143,4200,6,Mid-life,
2025-06-04,Plant C,M11,Cutting,Afternoon,Aria,209,1.4,5,No,264,0.825,0.023923444976076555,3000,2,New,
2025-06-04,Plant C,M12,Cutting,Afternoon,Mila,212,1.0,5,No,252,0.875,0.02358490566037736,3000,9,Old,
2025-06-04,Plant C,M13,Assembly,Night,Jack,178,1.4,5,No,225,0.825,0.028089887640449437,3000,5,Mid-life,
2025-06-04,Plant C,M14,Assembly,Night,Mila,174,1.6,6,No,229,0.8,0.034482758620689655,3000,3,New,
2025-06-05,Plant B,M10,Packaging,Morning,Ava,334,0.8,5,No,368,0.9,0.014970059880239521,4200,6,Mid-life,
2025-06-05,Plant C,M11,Cutting,Morning,Zoe,255,0.7,4,No,279,0.9125,0.01568627450980392,3000,2,New,
2025-06-05,Plant C,M12,Cutting,Morning,Nina,237,0.7,4,No,266,0.9125,0.016877637130801686,3000,9,Old,
2025-06-05,Plant C,M13,Assembly,Morning,Leo,226,1.1,3,No,265,0.8625,0.01327433628318584,3000,5,Mid-life,
2025-06-05,Plant C,M14,Assembly,Afternoon,Aria,178,1.4,4,No,226,0.825,0.02247191011235955,3000,3,New,
2025-06-05,Plant C,M15,Packaging,Afternoon,Mila,252,1.0,5,No,301,0.875,0.01984126984126984,3000,10,Old,
2025-06-05,Plant A,M01,Cutting,Afternoon,Mia,296,1.2,5,No,356,0.85,0.016891891891891893,6000,3,New,
2025-06-05,Plant A,M02,Cutting,Night,Chloe,255,1.1,7,No,311,0.8625,0.027450980392156862,6000,4,New,
2025-06-05,Plant A,M03,Assembly,Night,Lucas,222,1.6,8,No,293,0.8,0.036036036036036036,6000,11,Old,
2025-06-06,Plant C,M14,Assembly,Morning,Zoe,232,0.6,3,No,247,0.925,0.01293103448275862,3000,3,New,
2025-06-06,Plant C,M15,Packaging,Morning,Nina,280,0.9,4,No,322,0.8875,0.014285714285714285,3000,10,Old,
2025-06-06,Plant A,M01,Cutting,Morning,Liam,347,0.8,4,No,387,0.9,0.011527377521613832,6000,3,New,
2025-06-06,Plant A,M02,Cutting,Morning,Sofia,310,0.9,4,No,358,0.8875,0.012903225806451613,6000,4,New,
2025-06-06,Plant A,M03,Assembly,Afternoon,Camille,250,1.3,6,No,306,0.8375,0.024,6000,11,Old,
2025-06-06,Plant A,M04,Packaging,Afternoon,Mia,303,1.2,6,No,358,0.85,0.019801980198019802,6000,5,Mid-life,
2025-06-06,Plant A,M05,Packaging,Afternoon,Ethan,330,1.1,7,No,390,0.8625,0.021212121212121213,6000,6,Mid-life,
2025-06-06,Plant B,M06,Cutting,Night,Lina,224,1.4,7,No,283,0.825,0.03125,4200,7,Mid-life,
2025-06-06,Plant B,M07,Assembly,Night,James,178,2.3,7,No,257,0.7125,0.03932584269662921,4200,12,Old,
2025-06-06,Plant B,M08,Assembly,Night,Harper,197,1.8,6,No,268,0.775,0.030456852791878174,4200,4,New,
2025-06-09,Plant A,M03,Assembly,Morning,Hugo,245,2.0,5,No,336,0.75,0.02040816326530612,6000,11,Old,
2025-06-09,Plant A,M04,Packaging,Morning,Liam,362,0.7,4,No,393,0.9125,0.011049723756906077,6000,5,Mid-life,
2025-06-09,Plant A,M05,Packaging,Morning,Sofia,371,0.9,4,No,421,0.8875,0.01078167115902965,6000,6,Mid-life,
2025-06-09,Plant B,M06,Cutting,Morning,Emma,290,1.0,4,No,334,0.875,0.013793103448275862,4200,7,Mid-life,
2025-06-09,Plant B,M07,Assembly,Afternoon,Ella,203,2.0,6,No,277,0.75,0.029556650246305417,4200,12,Old,
2025-06-09,Plant B,M08,Assembly,Afternoon,Mason,238,1.0,5,No,283,0.875,0.02100840336134454,4200,4,New,
2025-06-09,Plant B,M09,Packaging,Afternoon,Nathan,274,1.2,5,No,330,0.85,0.01824817518248175,4200,8,Mid-life,
2025-06-09,Plant B,M10,Packaging,Night,James,254,1.4,8,No,324,0.825,0.031496062992125984,4200,6,Mid-life,
2025-06-09,Plant C,M11,Cutting,Night,Mila,190,1.3,5,No,235,0.8375,0.02631578947368421,3000,2,New,
2025-06-10,Plant B,M07,Assembly,Morning,Ava,231,1.9,6,No,309,0.7625,0.025974025974025976,4200,12,Old,
2025-06-10,Plant B,M08,Assembly,Morning,Lucas,290,0.7,4,No,319,0.9125,0.013793103448275862,4200,4,New,
2025-06-10,Plant B,M09,Packaging,Morning,Emma,330,0.6,5,No,361,0.925,0.015151515151515152,4200,8,Mid-life,
2025-06-10,Plant B,M10,Packaging,Morning,Ava,344,0.5,5,No,378,0.9375,0.014534883720930232,4200,6,Mid-life,
2025-06-10,Plant C,M11,Cutting,Afternoon,Aria,222,1.3,5,No,275,0.8375,0.02252252252252252,3000,2,New,
2025-06-10,Plant C,M12,Cutting,Afternoon,Mila,208,1.1,5,No,252,0.8625,0.02403846153846154,3000,9,Old,
2025-06-10,Plant C,M13,Assembly,Afternoon,Owen,185,1.4,4,No,233,0.825,0.021621621621621623,3000,5,Mid-life,
2025-06-10,Plant C,M14,Assembly,Night,Mila,174,1.4,5,No,223,0.825,0.028735632183908046,3000,3,New,
2025-06-10,Plant C,M15,Packaging,Night,Sami,218,1.4,6,No,282,0.825,0.027522935779816515,3000,10,Old,
2025-06-11,Plant C,M11,Cutting,Morning,Zoe,265,0.8,4,No,297,0.9,0.01509433962264151,3000,2,New,
2025-06-11,Plant C,M12,Cutting,Morning,Nina,231,1.1,3,No,273,0.8625,0.012987012987012988,3000,9,Old,
2025-06-11,Plant C,M13,Assembly,Morning,Leo,240,0.7,4,No,269,0.9125,0.016666666666666666,3000,5,Mid-life,
2025-06-11,Plant C,M14,Assembly,Morning,Zoe,228,0.9,4,No,254,0.8875,0.017543859649122806,3000,3,New,
2025-06-11,Plant C,M15,Packaging,Afternoon,Mila,241,1.3,5,No,297,0.8375,0.02074688796680498,3000,10,Old,
2025-06-11,Plant A,M01,Cutting,Afternoon,Mia,308,1.0,6,No,363,0.875,0.01948051948051948,6000,3,New,
2025-06-11,Plant A,M02,Cutting,Afternoon,Ethan,312,0.8,5,No,345,0.9,0.016025641025641024,6000,4,New,
2025-06-11,Plant A,M03,Assembly,Night,Lucas,224,1.7,7,No,298,0.7875,0.03125,6000,11,Old,
2025-06-11,Plant A,M04,Packaging,Night,Noah,267,1.6,8,No,347,0.8,0.0299625468164794,6000,5,Mid-life,
2025-06-11,Plant A,M05,Packaging,Night,Chloe,270,1.7,8,No,365,0.7875,0.02962962962962963,6000,6,Mid-life,
2025-06-12,Plant C,M15,Packaging,Morning,Nina,287,0.9,4,No,332,0.8875,0.013937282229965157,3000,10,Old,
2025-06-12,Plant A,M01,Cutting,Morning,Liam,350,0.6,3,No,385,0.925,0.008571428571428572,6000,3,New,
2025-06-12,Plant A,M02,Cutting,Morning,Sofia,340,0.6,4,No,375,0.925,0.011764705882352941,6000,4,New,
